Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t);Lufttemperatur;Maksimumstemperatur (1 t);Minimumstemperatur (1 t);Nedbør (12 t);Nedbør (1 t);Lufttemperatur;Maksimumstemperatur (1 t);Minimumstemperatur (1 t);Nedbør (12 t)
Molde - Nøisomhed;SN62290;30.04.2024 17:00;0;15,2;16,3;14;-;;;;;
Molde - Nøisomhed;SN62290;30.04.2024 18:00;0;14,4;15,8;14,4;-;;;;;
Molde - Nøisomhed;SN62290;30.04.2024 19:00;0;15,8;16,4;14,2;0;;;;;
Molde - Nøisomhed;SN62290;30.04.2024 20:00;0;15,2;16,3;15,2;-;;;;;
Molde - Nøisomhed;SN62290;30.04.2024 21:00;0;13,9;15,6;13,9;-;;;;;
Molde - Nøisomhed;SN62290;30.04.2024 22:00;0;11,8;14,1;11,4;-;;;;;
Molde - Nøisomhed;SN62290;30.04.2024 23:00;0;12,8;12,8;10,5;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 00:00;0;11,8;13,1;11,5;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 01:00;0;11,7;12,2;10,4;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 02:00;0;10,6;11,8;10,2;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 03:00;0;10,5;11;9,7;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 04:00;0;10,9;10,9;9,8;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 05:00;0;10,6;10,9;10,2;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 06:00;0;9,5;10,6;9,3;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 07:00;0;11;11,7;9,5;0;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 08:00;0;11,1;11,6;9,7;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 09:00;0;11,8;12,3;10,8;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 10:00;0;12,2;13,2;11,1;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 11:00;0;13,8;15,7;12,4;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 12:00;0;17,9;17,9;13,9;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 13:00;0;17,4;17,9;17,2;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 14:00;0;16,6;17,5;15,9;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 15:00;0,3;15,8;16,6;15,3;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 16:00;0,1;12,7;16,2;11,8;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 17:00;0;14,5;16,8;13;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 18:00;0;14,1;14,3;13,2;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 19:00;0;13,8;15;13;0,4;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 20:00;0;12,9;15,7;12,9;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 21:00;0;11,9;13,1;11,8;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 22:00;0;10,7;11,8;10,7;-;;;;;
Molde - Nøisomhed;SN62290;01.05.2024 23:00;0;9,7;10,7;9,6;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 00:00;0;8,9;9,8;8,9;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 01:00;0;8,9;9,3;8,8;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 02:00;0;9,5;9,6;8,9;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 03:00;0;9;9,4;8,9;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 04:00;0;9,2;9,2;9;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 05:00;0;9,2;9,7;9,2;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 06:00;0;9,4;9,5;9;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 07:00;0;9,9;10,1;9,2;0;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 08:00;0;10,8;10,8;9,6;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 09:00;0;13,2;13,2;10,8;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 10:00;0;12,9;14;11,3;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 11:00;0;14,7;15,2;12,4;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 12:00;0;15,4;15,9;13,9;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 13:00;0;15,7;16,4;14,7;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 14:00;0;16,3;17,3;15,5;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 15:00;0;16,9;17,5;16,3;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 16:00;0;18;18,5;16,6;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 17:00;0;18,5;18,5;15,8;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 18:00;0;16;18,7;15,8;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 19:00;0;13,9;15,9;13,8;0;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 20:00;0;12,4;13,9;12,4;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 21:00;0;11,9;12,4;11,7;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 22:00;0;10,7;11,9;10,7;-;;;;;
Molde - Nøisomhed;SN62290;02.05.2024 23:00;0;10;10,7;10;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 00:00;0;9,7;10,1;9,5;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 01:00;0;9,3;9,9;9,2;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 02:00;0;8,8;9,5;8,8;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 03:00;0;8,4;9;8,4;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 04:00;0;7,8;8,3;7,8;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 05:00;0;8,1;8,1;7,5;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 06:00;0;10,7;10,7;8,1;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 07:00;0;11;11,1;10,7;0;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 08:00;0;11,2;11,4;10,3;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 09:00;0;11,6;12,3;11,1;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 10:00;0;12,2;12,6;11,3;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 11:00;0;14,1;14,2;12,4;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 12:00;0;15,5;15,8;13,6;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 13:00;0;15,7;16,2;15,4;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 14:00;0;16,7;17,5;15,5;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 15:00;0;15,6;17,3;15,6;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 16:00;0;14,9;16,5;14,9;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 17:00;0;14,7;15,5;14,3;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 18:00;0;14,5;15,9;14,2;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 19:00;0;12,9;14,4;12,9;0;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 20:00;0;11,8;13,3;11,8;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 21:00;0;11,3;11,9;11,2;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 22:00;0;10,5;11,3;10,5;-;;;;;
Molde - Nøisomhed;SN62290;03.05.2024 23:00;0;10,2;10,5;10,1;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 00:00;0;10;10,4;10;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 01:00;0;9,1;10;9,1;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 02:00;0;8,7;9,2;8,7;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 03:00;0;7,9;8,7;7,9;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 04:00;0;7,5;8,1;7,5;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 05:00;0;8,2;8,2;7,3;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 06:00;0;9,7;10;8,2;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 07:00;0;11,3;11,3;9,2;0;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 08:00;0;11,6;11,7;10,8;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 09:00;0;13,8;13,8;11,7;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 10:00;0;12,2;14,5;12,1;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 11:00;0;13,4;13,7;12;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 12:00;0;14,5;14,8;13,4;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 13:00;0;16,3;16,3;14,6;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 14:00;0;16,3;17,5;15,8;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 15:00;0;15,7;16,4;14,9;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 16:00;0;15,7;16,6;15,3;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 17:00;0;15,5;17,9;15,3;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 18:00;0;16,2;17,1;15,3;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 19:00;0;14,4;16,3;13,5;0;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 20:00;0;12,5;14,5;12,5;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 21:00;0;11,9;12,5;11,9;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 22:00;0;11,6;11,9;10,9;-;;;;;
Molde - Nøisomhed;SN62290;04.05.2024 23:00;0;11;11,7;10,8;-;;;;;
Molde - Nøisomhed;SN62290;05.05.2024 00:00;0;9,8;11;9,8;-;;;;;
Molde - Nøisomhed;SN62290;05.05.2024 01:00;0;9,2;9,8;9;-;;;;;
Molde - Nøisomhed;SN62290;05.05.2024 02:00;0;8,9;9,6;8,8;-;;;;;
Molde - Nøisomhed;SN62290;05.05.2024 03:00;0;8,3;9,4;8,3;-;;;;;
Molde - Nøisomhed;SN62290;05.05.2024 04:00;0;8,3;8,5;8,1;-;;;;;
Molde - Nøisomhed;SN62290;05.05.2024 05:00;0;8,8;8,8;7,8;-;;;;;
